[08-Jun-2017 22:15:41 PRC] PHP Parse error:  syntax error, unexpected '=' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 24
[09-Jun-2017 18:14:56 PRC] PHP Parse error:  syntax error, unexpected '/' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 36
[10-Jun-2017 14:31:22 PRC] PHP Parse error:  syntax error, unexpected '.', expecting ')' in D:\aaaa\Application\Admin\Model\GoodsModel.class.php on line 42
[10-Jun-2017 19:14:01 PRC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 38
[10-Jun-2017 21:08:58 PRC] PHP Parse error:  syntax error, unexpected '[' in D:\aaaa\Application\Runtime\Cache\Home\2a94b8bda04ff446dcedd42276fc99ee.php on line 117
[11-Jun-2017 12:28:15 PRC] PHP Parse error:  syntax error, unexpected ')' in D:\aaaa\Application\Home\Controller\IndexController.class.php on line 2
[11-Jun-2017 12:28:39 PRC] PHP Parse error:  syntax error, unexpected ')' in D:\aaaa\Application\Home\Controller\IndexController.class.php on line 2
[12-Jun-2017 19:22:32 PRC] PHP Parse error:  syntax error, unexpected 'dump' (T_STRING) in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 37
[12-Jun-2017 20:13:04 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Home\1223f42a89e823bf89547594651162de.php on line 267
[12-Jun-2017 21:51:58 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 22:34:39 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 22:34:42 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 22:34:44 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 22:34:53 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 22:34:59 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 22:38:16 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 23:17:52 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 23:18:27 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 23:21:07 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[12-Jun-2017 23:21:09 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 12
[14-Jun-2017 15:27:26 PRC] PHP Parse error:  syntax error, unexpected ')' in D:\aaaa\Application\Home\Controller\CartController.class.php on line 15
[14-Jun-2017 15:41:43 PRC] PHP Parse error:  syntax error, unexpected '}' in D:\aaaa\Application\Home\Controller\CartController.class.php on line 22
[15-Jun-2017 08:26:55 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 08:26:58 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 08:31:54 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 08:37:05 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 09:44:50 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 14:56:29 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 14:59:57 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[15-Jun-2017 19:53:06 PRC] PHP Parse error:  syntax error, unexpected '}', expecting identifier (T_STRING) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 42
[16-Jun-2017 13:06:11 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 184
[16-Jun-2017 13:06:12 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\CartController.class.php on line 184
[16-Jun-2017 21:57:25 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[16-Jun-2017 21:58:12 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[16-Jun-2017 21:58:13 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[16-Jun-2017 21:58:20 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[16-Jun-2017 21:59:10 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[16-Jun-2017 21:59:12 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[16-Jun-2017 21:59:13 PRC] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in D:\aaaa\Application\Home\Controller\SearchController.class.php on line 15
[17-Jun-2017 00:26:09 PRC] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in D:\aaaa\Application\Home\Controller\ShoucangController.class.php on line 22
[17-Jun-2017 08:50:36 PRC] PHP Parse error:  syntax error, unexpected '$user_id' (T_VARIABLE) in D:\aaaa\Application\Home\Controller\ShoucangController.class.php on line 37
[17-Jun-2017 08:50:43 PRC] PHP Parse error:  syntax error, unexpected '$user_id' (T_VARIABLE) in D:\aaaa\Application\Home\Controller\ShoucangController.class.php on line 37
[17-Jun-2017 08:50:50 PRC] PHP Parse error:  syntax error, unexpected '$user_id' (T_VARIABLE) in D:\aaaa\Application\Home\Controller\ShoucangController.class.php on line 37
[18-Jun-2017 22:13:06 PRC] PHP Parse error:  syntax error, unexpected ''t1.*, t2.usernaem)->join("joi' (T_ENCAPSED_AND_WHITESPACE), expecting ')' in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 16
[18-Jun-2017 22:14:00 PRC] PHP Parse error:  syntax error, unexpected ''t1.*, t2.usernaem)->join( "jo' (T_ENCAPSED_AND_WHITESPACE), expecting ')' in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 16
[18-Jun-2017 22:14:01 PRC] PHP Parse error:  syntax error, unexpected ''t1.*, t2.usernaem)->join( "jo' (T_ENCAPSED_AND_WHITESPACE), expecting ')' in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 16
[18-Jun-2017 22:14:02 PRC] PHP Parse error:  syntax error, unexpected ''t1.*, t2.usernaem)->join( "jo' (T_ENCAPSED_AND_WHITESPACE), expecting ')' in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 16
[18-Jun-2017 22:14:03 PRC] PHP Parse error:  syntax error, unexpected ''t1.*, t2.usernaem)->join( "jo' (T_ENCAPSED_AND_WHITESPACE), expecting ')' in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 16
[18-Jun-2017 22:14:05 PRC] PHP Parse error:  syntax error, unexpected ''t1.*, t2.usernaem)->join( "jo' (T_ENCAPSED_AND_WHITESPACE), expecting ')' in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 16
[18-Jun-2017 22:16:31 PRC] PHP Fatal error:  Call to a member function where() on a non-object in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 22
[18-Jun-2017 22:29:35 PRC] PHP Fatal error:  Call to a member function alias() on a non-object in D:\aaaa\Application\Admin\Controller\TextController.class.php on line 21
